to_Issue_number,Label,PR_number,Created_at,additions
49117,S-waiting-on-review,49236,2018-03-21T14:23:10Z,2198
43874,NULL,49243,2018-03-21T14:23:10Z,239
43874,NULL,49243,2018-03-21T14:23:10Z,6
49241,NULL,49244,2018-03-21T14:23:10Z,28
49241,NULL,49244,2018-03-21T14:23:10Z,2101
47650,S-waiting-on-review,49248,2018-03-21T14:23:10Z,16
47650,S-waiting-on-review,49248,2018-03-21T14:23:10Z,6
48493,NULL,49248,2018-03-21T14:23:10Z,6
47650,S-waiting-on-review,49248,2018-03-21T14:23:10Z,5
47650,S-waiting-on-review,49248,2018-03-21T14:23:10Z,985
48493,NULL,49248,2018-03-21T14:23:10Z,3
15872,A-lifetimes,49251,2018-03-21T14:23:10Z,3
15872,A-lifetimes,49251,2018-03-21T14:23:10Z,1
15872,A-lifetimes,49251,2018-03-21T14:23:10Z,92
49001,E-easy;E-mentor;WG-epoch,49252,2018-03-21T14:23:10Z,92
49001,E-easy;E-mentor;WG-epoch,49252,2018-03-21T14:23:10Z,33
34511,B-unstable,49255,2018-03-21T14:23:10Z,34
49041,S-waiting-on-review,49255,2018-03-21T14:23:10Z,1
34511,B-unstable,49255,2018-03-21T14:23:10Z,1
49041,S-waiting-on-review,49255,2018-03-21T14:23:10Z,626
48858,S-waiting-on-review,49258,2018-03-21T14:23:10Z,879
48858,S-waiting-on-review,49258,2018-03-21T14:23:10Z,24
49208,NULL,49262,2018-03-21T14:23:10Z,8
49208,NULL,49262,2018-03-21T14:23:10Z,2
49117,S-waiting-on-review,49264,2018-03-21T14:23:10Z,912
49216,S-waiting-on-review,49264,2018-03-21T14:23:10Z,441
48939,S-waiting-on-review,49264,2018-03-21T14:23:10Z,512
49231,S-waiting-on-review,49264,2018-03-21T14:23:10Z,1211
48596,S-waiting-on-review,49264,2018-03-21T14:23:10Z,1253
49093,NULL,49264,2018-03-21T14:23:10Z,34
48759,S-waiting-on-review,49264,2018-03-21T14:23:10Z,36
49242,S-waiting-on-review,49264,2018-03-21T14:23:10Z,56
49038,S-waiting-on-review,49264,2018-03-21T14:23:10Z,57
49244,S-waiting-on-review,49264,2018-03-21T14:23:10Z,1
49189,S-waiting-on-bors,49264,2018-03-21T14:23:10Z,1
49225,S-waiting-on-review,49264,2018-03-21T14:23:10Z,2
49109,S-waiting-on-review;T-libs;relnotes,49264,2018-03-21T17:51:19Z,28
49140,NULL,49264,2018-03-21T17:51:19Z,103
49211,S-waiting-on-bors,49264,2018-03-21T18:02:36Z,103
49069,S-waiting-on-review,49264,2018-03-21T18:02:36Z,43
49029,S-waiting-on-review,49264,2018-03-21T20:23:17Z,2
48374,S-waiting-on-review,49264,2018-03-21T20:23:17Z,3
49188,S-waiting-on-review,49264,2018-03-21T20:23:17Z,3
49105,S-waiting-on-review,49264,2018-03-21T20:23:17Z,4
49209,S-waiting-on-bors,49264,2018-03-21T22:45:18Z,24
49234,S-waiting-on-review,49264,2018-03-21T22:45:18Z,65
49158,NULL,49264,2018-03-21T22:45:18Z,17
48923,NULL,49266,2018-03-21T22:51:49Z,19
48923,NULL,49266,2018-03-21T22:51:49Z,65
49257,NULL,49268,2018-03-22T00:28:43Z,91
49257,NULL,49268,2018-03-22T00:28:43Z,1227
48739,A-macros;C-bug;I-ICE;regression-from-stable-to-beta;regression-from-stable-to-nightly,49273,2018-03-22T01:42:09Z,1219
49271,A-macros;A-metadata;T-compiler,49273,2018-03-22T01:42:09Z,128
48739,A-macros;C-bug;I-ICE;regression-from-stable-to-beta;regression-from-stable-to-nightly,49273,2018-03-22T01:42:09Z,136
49271,A-macros;A-metadata;T-compiler,49273,2018-03-22T01:42:09Z,203
49237,NULL,49274,2018-03-22T05:46:11Z,331
48846,I-slow;WG-compiler-performance,49274,2018-03-22T05:46:11Z,306
49237,NULL,49274,2018-03-22T09:00:10Z,345
48846,I-slow;WG-compiler-performance,49274,2018-03-22T09:00:10Z,218
42213,NULL,49279,2018-03-22T09:51:42Z,195
42213,NULL,49279,2018-03-22T09:51:42Z,11
41922,NULL,49283,2018-03-22T09:51:42Z,11
41922,NULL,49283,2018-03-22T09:51:42Z,1
49278,A-rustbuild;C-enhancement;T-infra,49284,2018-03-22T09:51:42Z,1
49278,A-rustbuild;C-enhancement;T-infra,49284,2018-03-22T09:51:42Z,49
40109,NULL,49289,2018-03-22T09:51:42Z,49
40109,NULL,49289,2018-03-22T09:51:42Z,1
43988,NULL,49291,2018-03-22T09:51:42Z,1
43988,NULL,49291,2018-03-22T09:51:42Z,1
48879,NULL,49293,2018-03-22T09:51:42Z,108
48879,NULL,49293,2018-03-22T09:51:42Z,108
48238,NULL,49295,2018-03-22T09:51:42Z,2
41079,NULL,49297,2018-03-22T09:51:42Z,2
41079,NULL,49297,2018-03-22T09:51:42Z,212
49297,S-waiting-on-review;T-compiler;T-libs,49297,2018-03-22T09:51:42Z,1095
44490,B-RFC-approved;T-lang,49299,2018-03-22T09:51:42Z,86
49268,S-waiting-on-review,49302,2018-03-22T09:51:42Z,88
49102,S-waiting-on-review,49302,2018-03-22T09:51:42Z,18
49162,S-waiting-on-review,49302,2018-03-22T09:51:42Z,18
49064,S-waiting-on-review,49302,2018-03-22T09:51:42Z,1
49262,S-waiting-on-review,49302,2018-03-22T09:51:42Z,30
49160,S-waiting-on-review,49302,2018-03-22T09:51:42Z,30
49169,S-waiting-on-review,49302,2018-03-22T10:56:51Z,4
49035,S-waiting-on-review,49302,2018-03-22T10:56:51Z,4
49046,S-waiting-on-review,49302,2018-03-22T11:59:08Z,12
49272,S-waiting-on-review,49302,2018-03-22T11:59:08Z,12
48575,S-waiting-on-review,49302,2018-03-22T13:45:19Z,41
49193,S-waiting-on-review,49302,2018-03-22T13:45:19Z,59
49309,NULL,49304,2018-03-22T13:45:19Z,5
49255,S-waiting-on-review,49304,2018-03-22T13:45:19Z,10
49255,S-waiting-on-review,49304,2018-03-22T14:16:39Z,77
33417,B-RFC-approved;T-libs,49305,2018-03-22T14:16:39Z,75
33417,B-RFC-approved;T-libs,49305,2018-03-22T14:16:39Z,187
49160,S-waiting-on-review,49306,2018-03-22T14:16:39Z,203
49169,S-waiting-on-review,49306,2018-03-22T16:40:19Z,12
49035,S-waiting-on-review,49306,2018-03-22T16:40:19Z,11
49046,S-waiting-on-review,49306,2018-03-22T18:17:01Z,1
49272,S-waiting-on-review,49306,2018-03-22T18:17:01Z,4
48575,S-waiting-on-review,49306,2018-03-22T21:32:27Z,4
48265,S-waiting-on-review,49306,2018-03-22T21:32:27Z,2
49235,S-waiting-on-review,49306,2018-03-23T00:00:14Z,2
49102,S-waiting-on-review,49306,2018-03-23T00:00:14Z,13
49162,S-waiting-on-review,49306,2018-03-23T03:23:38Z,13
49064,S-waiting-on-review,49306,2018-03-23T03:23:38Z,15
49028,S-waiting-on-review,49306,2018-03-23T03:52:10Z,42
49262,S-waiting-on-review,49306,2018-03-23T03:52:10Z,48
49030,S-waiting-on-review,49308,2018-03-23T06:44:55Z,48
48909,S-waiting-on-review,49308,2018-03-23T08:35:31Z,5
49102,S-waiting-on-review,49308,2018-03-23T08:35:31Z,5
49295,S-waiting-on-review,49308,2018-03-23T08:35:31Z,1799
48883,S-waiting-on-review,49308,2018-03-23T10:53:25Z,1799
49203,S-waiting-on-review,49308,2018-03-23T12:32:59Z,1
48528,S-waiting-on-review,49308,2018-03-23T12:32:59Z,1
49028,S-waiting-on-review,49308,2018-03-23T12:32:59Z,74
49262,S-waiting-on-review,49308,2018-03-23T12:32:59Z,122
49160,S-waiting-on-review,49308,2018-03-23T12:32:59Z,19
48624,NULL,49308,2018-03-23T12:32:59Z,0
49169,S-waiting-on-review,49308,2018-03-23T12:32:59Z,252
48942,NULL,49308,2018-03-23T12:32:59Z,295
49035,S-waiting-on-review,49308,2018-03-23T12:32:59Z,2
49272,S-waiting-on-review,49308,2018-03-23T12:32:59Z,261
48265,S-waiting-on-review,49308,2018-03-23T12:32:59Z,9
49215,A-build;A-rustbuild;WG-infra-rustbuild,49311,2018-03-23T12:32:59Z,1160
49263,A-rustdoc,49312,2018-03-23T13:38:10Z,22
49263,A-rustdoc,49312,2018-03-23T13:38:10Z,22
48407,S-waiting-on-author,49313,2018-03-23T13:38:10Z,2
48407,S-waiting-on-author,49313,2018-03-23T13:41:32Z,32
42664,NULL,49314,2018-03-23T13:41:32Z,50
42664,NULL,49314,2018-03-23T13:53:15Z,49
18807,NULL,49316,2018-03-23T13:53:15Z,54
47074,NULL,49316,2018-03-23T13:53:15Z,249
18807,NULL,49316,2018-03-23T13:53:15Z,185
47074,NULL,49316,2018-03-23T13:53:15Z,72
49141,S-waiting-on-review,49317,2018-03-23T13:53:15Z,123
49193,S-waiting-on-review,49317,2018-03-23T13:53:15Z,276
49273,S-waiting-on-bors;beta-nominated,49317,2018-03-23T13:53:15Z,99
49101,S-waiting-on-review,49317,2018-03-23T13:53:15Z,69
49254,NULL,49317,2018-03-23T13:53:15Z,69
49290,S-waiting-on-review,49317,2018-03-23T13:53:15Z,1
49311,S-waiting-on-review,49317,2018-03-23T13:53:15Z,1
49121,S-waiting-on-review;relnotes,49317,2018-03-23T13:53:15Z,16
49194,S-waiting-on-review,49317,2018-03-23T14:27:29Z,37
49312,S-waiting-on-bors,49317,2018-03-23T14:27:29Z,63
49162,S-waiting-on-review,49317,2018-03-23T14:27:29Z,63
49274,S-waiting-on-review,49317,2018-03-23T14:27:29Z,134
48482,S-waiting-on-review,49317,2018-03-23T14:27:29Z,245
49122,S-waiting-on-review,49317,2018-03-23T14:27:29Z,32
49314,S-waiting-on-review,49317,2018-03-23T14:27:29Z,13
49249,S-waiting-on-review,49317,2018-03-23T14:27:29Z,89
49046,S-waiting-on-review,49317,2018-03-23T14:27:29Z,112
49203,S-waiting-on-review,49317,2018-03-23T14:27:29Z,28
49273,S-waiting-on-bors;beta-nominated,49317,2018-03-23T14:27:29Z,28
49235,S-waiting-on-review,49317,2018-03-23T14:27:29Z,17
49284,NULL,49317,2018-03-23T14:27:29Z,19
49089,NULL,49317,2018-03-23T14:27:29Z,17
49141,S-waiting-on-review,49317,2018-03-23T14:27:29Z,17
49193,S-waiting-on-review,49317,2018-03-23T14:27:29Z,1
49254,NULL,49317,2018-03-23T18:56:22Z,15
49273,S-waiting-on-bors;beta-nominated,49317,2018-03-23T20:27:45Z,89
49311,S-waiting-on-review,49317,2018-03-23T20:27:45Z,24
49101,S-waiting-on-review,49317,2018-03-23T20:37:17Z,48
49290,S-waiting-on-review,49317,2018-03-23T20:37:17Z,327
49121,S-waiting-on-review;relnotes,49317,2018-03-23T21:09:03Z,5
49194,S-waiting-on-review,49317,2018-03-23T21:09:03Z,5
49312,S-waiting-on-bors,49317,2018-03-23T21:40:42Z,33
49274,S-waiting-on-review,49317,2018-03-23T21:40:42Z,38
49122,S-waiting-on-review,49317,2018-03-23T21:40:42Z,108
49162,S-waiting-on-review,49317,2018-03-23T21:40:42Z,108
49314,S-waiting-on-review,49317,2018-03-23T22:05:47Z,3
48482,S-waiting-on-review,49317,2018-03-23T22:05:47Z,3
49249,S-waiting-on-review,49317,2018-03-23T22:05:47Z,71
49046,S-waiting-on-review,49317,2018-03-23T22:05:47Z,84
49203,S-waiting-on-review,49317,2018-03-23T22:05:47Z,49
49235,S-waiting-on-review,49317,2018-03-23T22:05:47Z,98
49273,S-waiting-on-bors;beta-nominated,49317,2018-03-23T22:05:47Z,34
49284,NULL,49317,2018-03-23T22:05:47Z,35
49089,NULL,49317,2018-03-23T22:05:47Z,205
44113,NULL,49320,2018-03-23T22:05:47Z,4
44113,NULL,49320,2018-03-23T22:05:47Z,4
49137,B-RFC-approved;C-tracking-issue;T-libs,49324,2018-03-23T22:05:47Z,56
49137,B-RFC-approved;C-tracking-issue;T-libs,49324,2018-03-23T22:05:47Z,95
49089,NULL,49325,2018-03-23T22:05:47Z,8
49273,S-waiting-on-bors;beta-nominated,49325,2018-03-23T22:05:47Z,8
49290,S-waiting-on-review,49325,2018-03-23T22:05:47Z,102
49076,S-waiting-on-review,49325,2018-03-23T22:05:47Z,104
49162,S-waiting-on-review,49325,2018-03-23T22:05:47Z,42
49299,S-waiting-on-review,49325,2018-03-23T22:05:47Z,42
49273,S-waiting-on-bors;beta-nominated,49325,2018-03-23T22:05:47Z,2
49120,S-waiting-on-review,49325,2018-03-23T22:05:47Z,1
49193,S-waiting-on-review,49325,2018-03-23T22:05:47Z,1
49254,NULL,49325,2018-03-23T22:05:47Z,283
49268,S-waiting-on-review,49325,2018-03-23T22:05:47Z,283
49121,S-waiting-on-review;relnotes,49325,2018-03-23T22:05:47Z,1
49194,S-waiting-on-review,49325,2018-03-23T22:05:47Z,1
49312,S-waiting-on-bors,49325,2018-03-23T22:05:47Z,75
49255,S-waiting-on-review,49325,2018-03-23T22:05:47Z,45
49274,S-waiting-on-review,49325,2018-03-23T22:05:47Z,0
49122,S-waiting-on-review,49325,2018-03-23T22:05:47Z,3104
49314,S-waiting-on-review,49325,2018-03-23T22:05:47Z,1065
49046,S-waiting-on-review,49325,2018-03-23T22:05:47Z,141
49203,S-waiting-on-review,49325,2018-03-23T22:05:47Z,2
49229,C-enhancement;S-waiting-on-review;T-doc,49325,2018-03-23T22:05:47Z,2
49235,S-waiting-on-review,49325,2018-03-23T22:05:47Z,6
48884,NULL,49329,2018-03-23T22:05:47Z,2
48884,NULL,49329,2018-03-23T22:05:47Z,256
49273,S-waiting-on-bors;beta-nominated,49332,2018-03-23T22:05:47Z,235
48782,T-compiler;beta-nominated,49332,2018-03-23T22:05:47Z,643
49273,S-waiting-on-bors;beta-nominated,49332,2018-03-23T22:05:47Z,137
49323,NULL,49333,2018-03-23T22:05:47Z,23
49323,NULL,49333,2018-03-23T22:05:47Z,23
49120,S-waiting-on-review,49337,2018-03-24T01:20:44Z,153
49193,S-waiting-on-review,49337,2018-03-24T01:20:44Z,111
49254,NULL,49337,2018-03-24T10:18:45Z,39
49268,S-waiting-on-review,49337,2018-03-24T10:18:45Z,38
49273,S-waiting-on-bors;beta-nominated,49337,2018-03-24T10:25:44Z,308
49121,S-waiting-on-review;relnotes,49337,2018-03-24T10:25:44Z,304
49194,S-waiting-on-review,49337,2018-03-24T10:25:44Z,201
49312,S-waiting-on-bors,49337,2018-03-24T10:25:44Z,191
49274,S-waiting-on-review,49337,2018-03-24T10:25:44Z,235
49122,S-waiting-on-review,49337,2018-03-24T10:25:44Z,211
49314,S-waiting-on-review,49337,2018-03-24T10:25:44Z,388
49046,S-waiting-on-review,49337,2018-03-24T10:25:44Z,320
49203,S-waiting-on-review,49337,2018-03-24T10:25:44Z,9
49229,C-enhancement;S-waiting-on-review;T-doc,49337,2018-03-24T10:25:44Z,7
49235,S-waiting-on-review,49337,2018-03-24T10:25:44Z,8
49273,S-waiting-on-bors;beta-nominated,49337,2018-03-24T10:25:44Z,8
49089,NULL,49337,2018-03-24T10:25:44Z,73
49290,S-waiting-on-review,49337,2018-03-24T10:25:44Z,73
49076,S-waiting-on-review,49337,2018-03-24T10:25:44Z,745
49162,S-waiting-on-review,49337,2018-03-24T10:25:44Z,78
49299,S-waiting-on-review,49337,2018-03-24T10:25:44Z,46
49318,S-waiting-on-review,49337,2018-03-24T10:25:44Z,82
48844,A-rustbuild;T-infra,49341,2018-03-24T10:25:44Z,1
48844,A-rustbuild;T-infra,49341,2018-03-24T10:25:44Z,660
44109,NULL,49345,2018-03-24T10:25:44Z,660
44109,NULL,49345,2018-03-24T14:07:44Z,60050
43143,NULL,49346,2018-03-24T14:07:44Z,61965
46992,NULL,49346,2018-03-24T14:43:02Z,716
46992,NULL,49346,2018-03-24T14:43:02Z,1
43143,NULL,49346,2018-03-24T15:38:53Z,4
48598,A-NLL;I-needs-decision;WG-compiler-nll,49348,2018-03-24T15:38:53Z,582
48598,A-NLL;I-needs-decision;WG-compiler-nll,49348,2018-03-24T17:26:49Z,117
48747,NULL,49350,2018-03-24T17:26:49Z,115
49476,NULL,49350,2018-03-24T17:26:49Z,13
48747,NULL,49350,2018-03-24T17:26:49Z,30
49357,S-waiting-on-review,49357,2018-03-24T17:26:49Z,1
49233,NULL,49357,2018-03-24T17:26:49Z,1
49233,NULL,49357,2018-03-24T17:26:49Z,8
48847,NULL,49364,2018-03-24T17:26:49Z,35
48847,NULL,49364,2018-03-24T17:26:49Z,49
49219,S-waiting-on-review,49366,2018-03-24T17:26:49Z,5
49352,NULL,49366,2018-03-24T17:26:49Z,5
49219,S-waiting-on-review,49366,2018-03-24T17:26:49Z,10
49352,NULL,49366,2018-03-24T17:26:49Z,70
49365,A-associated-items;A-stability,49368,2018-03-24T17:26:49Z,791
49365,A-associated-items;A-stability,49368,2018-03-24T17:26:49Z,10
41414,NULL,49371,2018-03-24T17:26:49Z,6
41414,NULL,49371,2018-03-24T17:26:49Z,14
49353,S-waiting-on-review,49374,2018-03-24T17:26:49Z,13
49170,NULL,49374,2018-03-24T17:26:49Z,46
49346,S-waiting-on-review,49374,2018-03-24T17:26:49Z,40
48693,S-waiting-on-review,49374,2018-03-24T17:26:49Z,42
49187,S-waiting-on-review,49374,2018-03-24T20:47:02Z,1207
49103,S-waiting-on-review,49374,2018-03-24T20:47:02Z,1757
48932,S-waiting-on-review,49374,2018-03-24T22:41:33Z,28
49369,S-waiting-on-review,49374,2018-03-24T22:41:33Z,28
49187,S-waiting-on-review,49379,2018-03-24T23:54:59Z,511
49103,S-waiting-on-review,49379,2018-03-24T23:54:59Z,496
48932,S-waiting-on-review,49379,2018-03-24T23:54:59Z,12
49353,S-waiting-on-review,49379,2018-03-24T23:54:59Z,12
49170,NULL,49379,2018-03-25T03:32:05Z,19
49346,S-waiting-on-review,49379,2018-03-25T03:32:05Z,25
48693,S-waiting-on-review,49379,2018-03-25T04:23:32Z,27
47391,NULL,49386,2018-03-25T04:23:32Z,31
49048,B-RFC-approved;T-libs,49389,2018-03-25T04:23:32Z,48
49048,B-RFC-approved;T-libs,49389,2018-03-25T11:32:53Z,48
48962,A-NLL;I-ICE;WG-compiler-nll,49392,2018-03-25T11:32:53Z,89
48962,A-NLL;I-ICE;WG-compiler-nll,49392,2018-03-25T11:32:53Z,0
32463,NULL,49393,2018-03-25T17:46:27Z,26
32463,NULL,49393,2018-03-25T17:46:27Z,26
44848,T-compiler;WG-compiler-middle,49394,2018-03-25T21:09:51Z,17
42640,B-RFC-approved;T-lang,49394,2018-03-25T21:09:51Z,42
44849,T-compiler;WG-compiler-middle,49394,2018-03-25T21:09:51Z,3
42640,B-RFC-approved;T-lang,49394,2018-03-25T21:09:51Z,3
44848,T-compiler;WG-compiler-middle,49394,2018-03-25T21:43:36Z,2
44849,T-compiler;WG-compiler-middle,49394,2018-03-25T21:43:36Z,2
49322,NULL,49399,2018-03-26T03:03:12Z,24
49322,NULL,49399,2018-03-26T03:03:12Z,24
49385,NULL,49400,2018-03-26T03:03:12Z,112
49385,NULL,49400,2018-03-26T09:23:58Z,112
49181,NULL,49403,2018-03-26T09:23:58Z,98
49181,NULL,49403,2018-03-26T09:23:58Z,141
49039,S-waiting-on-review;T-libs,49404,2018-03-26T09:23:58Z,141
49039,S-waiting-on-review;T-libs,49404,2018-03-26T09:23:58Z,2446
49377,A-rustdoc,49405,2018-03-26T09:23:58Z,3326
49377,A-rustdoc,49405,2018-03-26T09:23:58Z,51
49333,S-waiting-on-review,49406,2018-03-26T09:23:58Z,51
49426,S-waiting-on-review,49406,2018-03-26T13:15:02Z,348
49395,S-waiting-on-review,49406,2018-03-26T13:15:02Z,638
49381,S-waiting-on-bors,49406,2018-03-26T13:15:02Z,0
49202,S-waiting-on-review,49406,2018-03-26T13:15:02Z,0
49399,S-waiting-on-author,49406,2018-03-26T13:15:02Z,309
49223,S-waiting-on-review,49406,2018-03-26T13:15:02Z,183
49369,S-waiting-on-review,49406,2018-03-26T13:15:02Z,56
48639,S-waiting-on-review,49406,2018-03-26T15:19:40Z,56
49333,S-waiting-on-review,49406,2018-03-26T18:35:03Z,50
49401,S-waiting-on-review,49406,2018-03-26T18:35:03Z,50
49417,S-waiting-on-bors,49406,2018-03-26T20:11:26Z,36
49381,S-waiting-on-bors,49406,2018-03-26T20:11:26Z,425
49395,S-waiting-on-review,49406,2018-03-26T20:47:01Z,32
49399,S-waiting-on-author,49406,2018-03-26T20:47:01Z,33
49223,S-waiting-on-review,49406,2018-03-26T21:45:03Z,4
49369,S-waiting-on-review,49406,2018-03-26T21:45:03Z,4
49401,S-waiting-on-review,49406,2018-03-26T21:45:03Z,262
48639,S-waiting-on-review,49406,2018-03-26T21:45:03Z,262
48819,NULL,49418,2018-03-26T21:45:03Z,3
48819,NULL,49418,2018-03-26T21:45:03Z,1
46588,NULL,49422,2018-03-26T23:21:17Z,1
46588,NULL,49422,2018-03-26T23:21:17Z,23
44265,A-associated-items;A-traits;A-typesystem;B-RFC-approved;B-unstable;C-tracking-issue;T-lang,49423,2018-03-26T23:34:23Z,18
49081,A-const-fn;I-ICE;I-nominated;T-compiler,49424,2018-03-26T23:34:23Z,20
49373,NULL,49427,2018-03-27T06:32:07Z,0
49373,NULL,49427,2018-03-27T06:32:07Z,0
48545,NULL,49432,2018-03-27T08:17:44Z,95
48545,NULL,49432,2018-03-27T08:17:44Z,95
48662,A-metadata;I-compiletime;WG-compiler-performance,49433,2018-03-27T08:34:16Z,106
48662,A-metadata;I-compiletime;WG-compiler-performance,49433,2018-03-27T08:34:16Z,42
49177,T-compiler;WG-compiler-traits,49435,2018-03-27T08:47:56Z,42
49177,T-compiler;WG-compiler-traits,49435,2018-03-27T08:47:56Z,72
49006,NULL,49442,2018-03-27T08:47:56Z,82
49440,NULL,49444,2018-03-27T08:47:56Z,145
22580,NULL,49447,2018-03-27T08:47:56Z,134
47295,NULL,49447,2018-03-27T08:47:56Z,9
47295,NULL,49447,2018-03-27T08:47:56Z,9
22580,NULL,49447,2018-03-27T08:47:56Z,84
49448,NULL,49452,2018-03-27T08:47:56Z,128
43466,A-rustdoc;B-RFC-approved;T-dev-tools,49459,2018-03-27T08:47:56Z,38
49405,S-waiting-on-review,49460,2018-03-27T08:47:56Z,38
49428,S-waiting-on-review,49460,2018-03-27T08:47:56Z,51
49444,S-waiting-on-bors,49460,2018-03-27T08:47:56Z,90
49400,S-waiting-on-review,49460,2018-03-27T08:47:56Z,465
49442,S-waiting-on-review,49460,2018-03-27T08:47:56Z,17
49427,S-waiting-on-review,49460,2018-03-27T08:47:56Z,20
49429,S-waiting-on-review,49460,2018-03-27T08:47:56Z,289
49364,S-waiting-on-review,49460,2018-03-27T08:47:56Z,279
49243,S-waiting-on-review,49460,2018-03-27T08:47:56Z,78
49439,S-waiting-on-review,49460,2018-03-27T13:38:00Z,86
49452,NULL,49460,2018-03-27T13:38:00Z,77
49329,NULL,49460,2018-03-27T17:30:01Z,79
49388,NULL,49465,2018-03-27T17:30:01Z,239
49388,NULL,49465,2018-03-27T17:51:37Z,237
44495,B-RFC-approved;T-lang,49469,2018-03-27T18:38:59Z,568
45858,NULL,49469,2018-03-27T19:27:53Z,727
23566,NULL,49479,2018-03-27T19:27:53Z,2
23566,NULL,49479,2018-03-27T21:30:25Z,2
49463,NULL,49489,2018-03-27T21:30:25Z,6
49443,NULL,49489,2018-03-27T21:55:11Z,7
49464,NULL,49489,2018-03-27T21:55:11Z,979
49445,S-waiting-on-review,49489,2018-03-28T03:44:27Z,1001
49466,NULL,49489,2018-03-28T03:44:27Z,263
49446,NULL,49489,2018-03-28T08:43:46Z,299
49484,S-waiting-on-bors,49489,2018-03-28T08:50:22Z,70
49468,S-waiting-on-bors,49489,2018-03-28T10:05:13Z,70
49473,S-waiting-on-bors,49489,2018-03-28T10:05:13Z,46
49486,S-waiting-on-bors,49489,2018-03-28T10:05:13Z,46
49473,S-waiting-on-bors,49489,2018-03-28T10:05:13Z,520
49463,NULL,49489,2018-03-28T12:10:58Z,2
49464,NULL,49489,2018-03-28T15:32:41Z,2
49443,NULL,49489,2018-03-28T15:55:21Z,1
49445,S-waiting-on-review,49489,2018-03-28T15:55:21Z,1
49446,NULL,49489,2018-03-28T15:55:21Z,42
49484,S-waiting-on-bors,49489,2018-03-28T15:55:21Z,37
49466,NULL,49489,2018-03-28T15:55:21Z,31
49468,S-waiting-on-bors,49489,2018-03-28T15:55:21Z,153
49486,S-waiting-on-bors,49489,2018-03-28T15:55:21Z,58
49473,S-waiting-on-bors,49489,2018-03-28T15:55:21Z,58
49473,S-waiting-on-bors,49489,2018-03-28T15:55:21Z,74
49479,NULL,49499,2018-03-28T15:55:21Z,376
49420,S-waiting-on-review,49499,2018-03-28T15:55:21Z,152
49479,NULL,49499,2018-03-28T15:55:21Z,0
49420,S-waiting-on-review,49499,2018-03-29T00:10:24Z,148
49421,NULL,49508,2018-03-29T00:10:24Z,148
49421,NULL,49508,2018-03-29T03:46:54Z,20
43466,A-rustdoc;B-RFC-approved;T-dev-tools,49512,2018-03-29T03:46:54Z,32
43466,A-rustdoc;B-RFC-approved;T-dev-tools,49512,2018-03-29T11:29:07Z,32
15747,NULL,49513,2018-03-29T11:29:07Z,32
15747,NULL,49513,2018-03-29T23:31:22Z,31
49305,S-waiting-on-review,49518,2018-03-29T23:31:22Z,52
49422,S-waiting-on-review,49521,2018-03-29T23:31:22Z,71
49422,S-waiting-on-review,49521,2018-03-29T23:31:22Z,76
46588,NULL,49522,2018-03-29T23:31:22Z,76
46588,NULL,49522,2018-03-29T23:31:22Z,486
46588,NULL,49522,2018-03-29T23:31:22Z,330
48639,S-waiting-on-review,49525,2018-03-29T23:31:22Z,331
48639,S-waiting-on-review,49525,2018-03-29T23:31:22Z,159
32556,NULL,49532,2018-03-29T23:31:22Z,62
32556,NULL,49532,2018-03-29T23:31:22Z,88
48926,NULL,49533,2018-03-29T23:31:22Z,90
48926,NULL,49533,2018-03-29T23:31:22Z,31
49327,NULL,49540,2018-03-29T23:31:22Z,32
49327,NULL,49540,2018-03-29T23:31:22Z,1
48889,A-macros-2.0,49545,2018-03-29T23:31:22Z,23
44636,NULL,49546,2018-03-29T23:31:22Z,23
44831,NULL,49547,2018-03-29T23:31:22Z,139
44831,NULL,49547,2018-03-29T23:31:22Z,152
49205,NULL,49550,2018-03-29T23:31:22Z,44
49205,NULL,49550,2018-03-30T09:45:39Z,44
41079,NULL,49551,2018-03-30T09:45:39Z,16
41079,NULL,49551,2018-03-30T09:45:39Z,16
