pr,number,open,additions
pr,26891,2015-07-08T17:05:22Z,4
pr,26891,2015-07-08T17:05:22Z,4
pr,26892,2015-07-08T17:09:21Z,5
pr,26892,2015-07-08T17:09:21Z,5
pr,26892,2015-07-08T17:09:21Z,5
pr,26893,2015-07-08T17:34:14Z,10
pr,26893,2015-07-08T17:34:14Z,10
pr,26893,2015-07-08T17:34:14Z,10
pr,26894,2015-07-08T18:34:27Z,61
pr,26894,2015-07-08T18:34:27Z,61
pr,26894,2015-07-08T18:34:27Z,61
pr,26895,2015-07-08T19:37:38Z,316
pr,26895,2015-07-08T19:37:38Z,316
pr,26895,2015-07-08T19:37:38Z,316
pr,26896,2015-07-08T19:39:06Z,26
pr,26896,2015-07-08T19:39:06Z,26
pr,26896,2015-07-08T19:39:06Z,26
pr,26897,2015-07-08T20:03:13Z,1
pr,26897,2015-07-08T20:03:13Z,1
pr,26897,2015-07-08T20:03:13Z,1
pr,26898,2015-07-08T21:17:05Z,539
pr,26898,2015-07-08T21:17:05Z,539
pr,26899,2015-07-08T21:20:25Z,1
pr,26901,2015-07-08T21:41:23Z,25
pr,26903,2015-07-08T22:31:09Z,158
pr,26904,2015-07-08T23:05:24Z,64
pr,26907,2015-07-09T00:41:29Z,331
pr,26909,2015-07-09T04:11:06Z,5
pr,26910,2015-07-09T05:05:56Z,38
pr,26913,2015-07-09T06:40:56Z,12
pr,26914,2015-07-09T07:13:21Z,80
pr,26919,2015-07-09T16:52:58Z,8
pr,26919,2015-07-09T16:52:58Z,8
pr,26919,2015-07-09T16:52:58Z,8
pr,26921,2015-07-09T19:49:31Z,1
pr,26921,2015-07-09T19:49:31Z,1
pr,26921,2015-07-09T19:49:31Z,1
pr,26923,2015-07-09T20:52:23Z,35
pr,26923,2015-07-09T20:52:23Z,35
pr,26924,2015-07-09T21:24:13Z,601
pr,26924,2015-07-09T21:24:13Z,601
pr,26924,2015-07-09T21:24:13Z,601
pr,26926,2015-07-09T22:52:20Z,788
pr,26928,2015-07-09T23:43:02Z,40
pr,26928,2015-07-09T23:43:02Z,40
pr,26929,2015-07-09T23:47:21Z,225
pr,26929,2015-07-09T23:47:21Z,225
pr,26929,2015-07-09T23:47:21Z,225
pr,26931,2015-07-10T07:06:43Z,39
pr,26931,2015-07-10T07:06:43Z,39
pr,26931,2015-07-10T07:06:43Z,39
pr,26932,2015-07-10T07:48:19Z,8
pr,26932,2015-07-10T07:48:19Z,8
pr,26932,2015-07-10T07:48:19Z,8
pr,26934,2015-07-10T09:53:20Z,109
pr,26934,2015-07-10T09:53:20Z,109
pr,26934,2015-07-10T09:53:20Z,109
pr,26935,2015-07-10T10:36:30Z,51
pr,26935,2015-07-10T10:36:30Z,51
pr,26935,2015-07-10T10:36:30Z,51
pr,26936,2015-07-10T12:52:13Z,4
pr,26936,2015-07-10T12:52:13Z,4
pr,26936,2015-07-10T12:52:13Z,4
pr,26941,2015-07-10T16:28:33Z,20
pr,26941,2015-07-10T16:28:33Z,20
pr,26941,2015-07-10T16:28:33Z,20
pr,26942,2015-07-10T17:46:02Z,302
pr,26942,2015-07-10T17:46:02Z,302
pr,26942,2015-07-10T17:46:02Z,302
pr,26943,2015-07-10T18:37:07Z,1
pr,26943,2015-07-10T18:37:07Z,1
pr,26943,2015-07-10T18:37:07Z,1
pr,26944,2015-07-10T19:50:50Z,2
pr,26944,2015-07-10T19:50:50Z,2
pr,26944,2015-07-10T19:50:50Z,2
pr,26945,2015-07-10T20:48:01Z,77
pr,26945,2015-07-10T20:48:01Z,77
pr,26945,2015-07-10T20:48:01Z,77
pr,26947,2015-07-10T21:11:47Z,32
pr,26947,2015-07-10T21:11:47Z,32
pr,26947,2015-07-10T21:11:47Z,32
pr,26950,2015-07-10T21:41:30Z,166
pr,26950,2015-07-10T21:41:30Z,166
pr,26950,2015-07-10T21:41:30Z,166
pr,26955,2015-07-10T23:33:20Z,638
pr,26955,2015-07-10T23:33:20Z,638
pr,26955,2015-07-10T23:33:20Z,638
pr,26957,2015-07-10T23:39:49Z,109
pr,26957,2015-07-10T23:39:49Z,109
pr,26957,2015-07-10T23:39:49Z,109
pr,26958,2015-07-11T00:47:56Z,57
pr,26958,2015-07-11T00:47:56Z,57
pr,26958,2015-07-11T00:47:56Z,57
pr,26959,2015-07-11T07:24:06Z,155
pr,26959,2015-07-11T07:24:06Z,155
pr,26959,2015-07-11T07:24:06Z,155
pr,26960,2015-07-11T07:36:23Z,361
pr,26960,2015-07-11T07:36:23Z,361
pr,26960,2015-07-11T07:36:23Z,361
pr,26961,2015-07-11T07:40:14Z,15
pr,26961,2015-07-11T07:40:14Z,15
pr,26963,2015-07-11T10:48:02Z,712
pr,26963,2015-07-11T10:48:02Z,712
pr,26963,2015-07-11T10:48:02Z,712
pr,26965,2015-07-11T11:33:43Z,16
pr,26965,2015-07-11T11:33:43Z,16
pr,26965,2015-07-11T11:33:43Z,16
pr,26966,2015-07-11T11:58:15Z,110
pr,26966,2015-07-11T11:58:15Z,110
pr,26966,2015-07-11T11:58:15Z,110
pr,26967,2015-07-11T12:07:31Z,1
pr,26967,2015-07-11T12:07:31Z,1
pr,26967,2015-07-11T12:07:31Z,1
pr,26972,2015-07-11T18:05:58Z,6
pr,26972,2015-07-11T18:05:58Z,6
pr,26972,2015-07-11T18:05:58Z,6
pr,26973,2015-07-11T18:35:03Z,1
pr,26973,2015-07-11T18:35:03Z,1
pr,26973,2015-07-11T18:35:03Z,1
pr,26974,2015-07-11T19:05:09Z,15
pr,26974,2015-07-11T19:05:09Z,15
pr,26974,2015-07-11T19:05:09Z,15
pr,26976,2015-07-11T21:05:15Z,1
pr,26976,2015-07-11T21:05:15Z,1
pr,26976,2015-07-11T21:05:15Z,1
pr,26977,2015-07-11T22:03:37Z,229
pr,26977,2015-07-11T22:03:37Z,229
pr,26977,2015-07-11T22:03:37Z,229
pr,26979,2015-07-11T22:53:08Z,0
pr,26979,2015-07-11T22:53:08Z,0
pr,26979,2015-07-11T22:53:08Z,0
pr,26980,2015-07-12T00:22:55Z,0
pr,26980,2015-07-12T00:22:55Z,0
pr,26980,2015-07-12T00:22:55Z,0
pr,26981,2015-07-12T00:45:58Z,26
pr,26981,2015-07-12T00:45:58Z,26
pr,26981,2015-07-12T00:45:58Z,26
pr,26982,2015-07-12T03:05:53Z,92
pr,26982,2015-07-12T03:05:53Z,92
pr,26982,2015-07-12T03:05:53Z,92
pr,26983,2015-07-12T05:48:37Z,19
pr,26983,2015-07-12T05:48:37Z,19
pr,26983,2015-07-12T05:48:37Z,19
pr,26984,2015-07-12T07:33:01Z,22
pr,26984,2015-07-12T07:33:01Z,22
pr,26984,2015-07-12T07:33:01Z,22
pr,26985,2015-07-12T07:35:55Z,66
pr,26985,2015-07-12T07:35:55Z,66
pr,26985,2015-07-12T07:35:55Z,66
pr,26986,2015-07-12T07:37:46Z,37
pr,26986,2015-07-12T07:37:46Z,37
pr,26986,2015-07-12T07:37:46Z,37
pr,26987,2015-07-12T09:02:05Z,12
pr,26987,2015-07-12T09:02:05Z,12
pr,26987,2015-07-12T09:02:05Z,12
pr,26988,2015-07-12T11:43:24Z,111
pr,26988,2015-07-12T11:43:24Z,111
pr,26988,2015-07-12T11:43:24Z,111
pr,26990,2015-07-12T18:13:20Z,15
pr,26990,2015-07-12T18:13:20Z,15
pr,26990,2015-07-12T18:13:20Z,15
pr,26992,2015-07-12T18:54:47Z,25
pr,26993,2015-07-12T18:55:16Z,24
pr,26993,2015-07-12T18:55:16Z,24
pr,26993,2015-07-12T18:55:16Z,24
pr,26999,2015-07-12T22:44:15Z,2
pr,26999,2015-07-12T22:44:15Z,2
pr,26999,2015-07-12T22:44:15Z,2
pr,27000,2015-07-12T22:56:37Z,18
pr,27000,2015-07-12T22:56:37Z,18
pr,27000,2015-07-12T22:56:37Z,18
pr,27001,2015-07-12T23:46:52Z,1
pr,27001,2015-07-12T23:46:52Z,1
pr,27001,2015-07-12T23:46:52Z,1
pr,27002,2015-07-12T23:53:17Z,3
pr,27002,2015-07-12T23:53:17Z,3
pr,27002,2015-07-12T23:53:17Z,3
pr,27003,2015-07-13T02:57:32Z,2354
pr,27003,2015-07-13T02:57:32Z,2354
pr,27003,2015-07-13T02:57:32Z,2354
pr,27006,2015-07-13T06:49:11Z,38
pr,27006,2015-07-13T06:49:11Z,38
pr,27006,2015-07-13T06:49:11Z,38
pr,27007,2015-07-13T08:09:12Z,1
pr,27007,2015-07-13T08:09:12Z,1
pr,27007,2015-07-13T08:09:12Z,1
pr,27011,2015-07-13T11:27:04Z,21
pr,27011,2015-07-13T11:27:04Z,21
pr,27011,2015-07-13T11:27:04Z,21
pr,27012,2015-07-13T11:58:02Z,71
pr,27012,2015-07-13T11:58:02Z,71
pr,27012,2015-07-13T11:58:02Z,71
pr,27013,2015-07-13T13:25:40Z,4
pr,27013,2015-07-13T13:25:40Z,4
pr,27013,2015-07-13T13:25:40Z,4
pr,27015,2015-07-13T15:23:30Z,2
pr,27015,2015-07-13T15:23:30Z,2
pr,27015,2015-07-13T15:23:30Z,2
pr,27016,2015-07-13T17:09:49Z,10
pr,27016,2015-07-13T17:09:49Z,10
pr,27016,2015-07-13T17:09:49Z,10
pr,27017,2015-07-13T17:18:03Z,397
pr,27017,2015-07-13T17:18:03Z,397
pr,27018,2015-07-13T18:04:56Z,23
pr,27018,2015-07-13T18:04:56Z,23
pr,27018,2015-07-13T18:04:56Z,23
pr,27019,2015-07-13T19:20:42Z,5
pr,27019,2015-07-13T19:20:42Z,5
pr,27019,2015-07-13T19:20:42Z,5
pr,27020,2015-07-13T19:59:19Z,3
pr,27020,2015-07-13T19:59:19Z,3
pr,27020,2015-07-13T19:59:19Z,3
pr,27024,2015-07-13T21:26:22Z,2
pr,27024,2015-07-13T21:26:22Z,2
pr,27024,2015-07-13T21:26:22Z,2
pr,27025,2015-07-13T21:39:39Z,84
pr,27025,2015-07-13T21:39:39Z,84
pr,27025,2015-07-13T21:39:39Z,84
pr,27026,2015-07-13T22:19:03Z,92
pr,27026,2015-07-13T22:19:03Z,92
pr,27026,2015-07-13T22:19:03Z,92
pr,27028,2015-07-14T00:37:22Z,47
pr,27028,2015-07-14T00:37:22Z,47
pr,27028,2015-07-14T00:37:22Z,47
pr,27029,2015-07-14T01:40:48Z,1
pr,27029,2015-07-14T01:40:48Z,1
pr,27030,2015-07-14T02:23:49Z,49
pr,27030,2015-07-14T02:23:49Z,49
pr,27030,2015-07-14T02:23:49Z,49
pr,27032,2015-07-14T07:08:31Z,5442
pr,27032,2015-07-14T07:08:31Z,5442
pr,27032,2015-07-14T07:08:31Z,5442
pr,27034,2015-07-14T10:39:59Z,2
pr,27034,2015-07-14T10:39:59Z,2
pr,27034,2015-07-14T10:39:59Z,2
pr,27036,2015-07-14T12:34:51Z,378
pr,27036,2015-07-14T12:34:51Z,378
pr,27038,2015-07-14T15:52:45Z,8
pr,27038,2015-07-14T15:52:45Z,8
pr,27038,2015-07-14T15:52:45Z,8
pr,27039,2015-07-14T16:05:57Z,61
pr,27039,2015-07-14T16:05:57Z,61
pr,27039,2015-07-14T16:05:57Z,61
pr,27040,2015-07-14T17:33:50Z,4
pr,27040,2015-07-14T17:33:50Z,4
pr,27040,2015-07-14T17:33:50Z,4
pr,27041,2015-07-14T18:06:37Z,0
pr,27041,2015-07-14T18:06:37Z,0
pr,27041,2015-07-14T18:06:37Z,0
pr,27044,2015-07-14T22:18:47Z,157
pr,27044,2015-07-14T22:18:47Z,157
pr,27044,2015-07-14T22:18:47Z,157
pr,27045,2015-07-14T23:37:48Z,97
pr,27045,2015-07-14T23:37:48Z,97
pr,27046,2015-07-14T23:39:30Z,9
pr,27046,2015-07-14T23:39:30Z,9
pr,27047,2015-07-15T02:30:20Z,53
pr,27047,2015-07-15T02:30:20Z,53
pr,27050,2015-07-15T05:21:25Z,559
pr,27050,2015-07-15T05:21:25Z,559
pr,27052,2015-07-15T13:21:44Z,24
pr,27052,2015-07-15T13:21:44Z,24
pr,27055,2015-07-15T21:35:58Z,2
pr,27055,2015-07-15T21:35:58Z,2
pr,27056,2015-07-15T21:46:02Z,142
pr,27056,2015-07-15T21:46:02Z,142
pr,27061,2015-07-16T03:51:57Z,0
pr,27061,2015-07-16T03:51:57Z,0
pr,27064,2015-07-16T06:38:41Z,195
pr,27064,2015-07-16T06:38:41Z,195
pr,27065,2015-07-16T07:25:40Z,49
pr,27065,2015-07-16T07:25:40Z,49
pr,27066,2015-07-16T08:35:51Z,1840
pr,27066,2015-07-16T08:35:51Z,1840
pr,27067,2015-07-16T11:18:14Z,6
pr,27067,2015-07-16T11:18:14Z,6
pr,27068,2015-07-16T13:36:53Z,1
pr,27068,2015-07-16T13:36:53Z,1
pr,27069,2015-07-16T13:39:55Z,1
pr,27069,2015-07-16T13:39:55Z,1
pr,27070,2015-07-16T18:02:07Z,98
pr,27071,2015-07-16T18:24:24Z,69
pr,27073,2015-07-16T19:02:27Z,60
pr,27074,2015-07-16T19:55:57Z,3
pr,27076,2015-07-17T00:21:58Z,193
pr,27079,2015-07-17T03:45:42Z,1
pr,27079,2015-07-17T03:45:42Z,1
pr,27080,2015-07-17T03:50:08Z,1
pr,27081,2015-07-17T07:47:44Z,1
pr,27082,2015-07-17T08:06:25Z,113
pr,27084,2015-07-17T12:00:27Z,154
pr,27085,2015-07-17T14:27:46Z,78
pr,27087,2015-07-17T14:45:12Z,539
pr,27088,2015-07-17T15:04:08Z,4
pr,27088,2015-07-17T15:04:08Z,4
pr,27091,2015-07-17T17:14:57Z,2
pr,27091,2015-07-17T17:14:57Z,2
pr,27093,2015-07-17T18:08:46Z,22
pr,27093,2015-07-17T18:08:46Z,22
pr,27094,2015-07-17T18:35:37Z,2
pr,27094,2015-07-17T18:35:37Z,2
pr,27095,2015-07-17T18:55:07Z,1
pr,27095,2015-07-17T18:55:07Z,1
pr,27096,2015-07-17T19:44:05Z,40
pr,27098,2015-07-17T21:13:17Z,136
pr,27099,2015-07-17T21:24:36Z,60
pr,27100,2015-07-17T21:46:41Z,38
pr,27101,2015-07-17T22:50:40Z,7
pr,27102,2015-07-17T23:23:43Z,23
pr,27102,2015-07-17T23:23:43Z,23
pr,27103,2015-07-18T06:43:45Z,86
pr,27110,2015-07-18T15:47:53Z,120
pr,27111,2015-07-18T16:26:43Z,17
pr,27115,2015-07-18T20:40:43Z,40
pr,27117,2015-07-18T21:41:07Z,28
pr,27118,2015-07-18T22:18:59Z,39
pr,27120,2015-07-18T23:59:06Z,34
pr,27121,2015-07-19T01:15:46Z,44
pr,27121,2015-07-19T01:15:46Z,44
pr,27122,2015-07-19T03:58:28Z,2
pr,27122,2015-07-19T03:58:28Z,2
pr,27127,2015-07-19T14:19:52Z,28
pr,27127,2015-07-19T14:19:52Z,28
pr,27129,2015-07-19T16:28:34Z,21
pr,27129,2015-07-19T16:28:34Z,21
pr,27131,2015-07-19T19:39:58Z,17
pr,27131,2015-07-19T19:39:58Z,17
pr,27132,2015-07-19T19:47:25Z,17
pr,27132,2015-07-19T19:47:25Z,17
pr,27133,2015-07-19T21:05:20Z,21
pr,27133,2015-07-19T21:05:20Z,21
pr,27134,2015-07-19T22:48:00Z,11
pr,27134,2015-07-19T22:48:00Z,11
pr,27135,2015-07-19T23:35:57Z,1046
pr,27136,2015-07-20T02:15:16Z,1
pr,27136,2015-07-20T02:15:16Z,1
pr,27137,2015-07-20T03:46:35Z,1
pr,27137,2015-07-20T03:46:35Z,1
pr,27138,2015-07-20T05:17:55Z,16
pr,27138,2015-07-20T05:17:55Z,16
pr,27139,2015-07-20T08:12:26Z,17
pr,27139,2015-07-20T08:12:26Z,17
pr,27140,2015-07-20T08:36:09Z,38
pr,27140,2015-07-20T08:36:09Z,38
pr,27143,2015-07-20T11:06:24Z,0
pr,27143,2015-07-20T11:06:24Z,0
pr,27144,2015-07-20T11:47:43Z,1
pr,27144,2015-07-20T11:47:43Z,1
pr,27145,2015-07-20T12:04:09Z,51
pr,27145,2015-07-20T12:04:09Z,51
pr,27146,2015-07-20T12:32:32Z,30
pr,27146,2015-07-20T12:32:32Z,30
pr,27147,2015-07-20T12:41:23Z,47
pr,27147,2015-07-20T12:41:23Z,47
pr,27150,2015-07-20T14:48:46Z,15
pr,27150,2015-07-20T14:48:46Z,15
pr,27151,2015-07-20T15:30:44Z,4
pr,27151,2015-07-20T15:30:44Z,4
pr,27153,2015-07-20T16:27:09Z,5
pr,27153,2015-07-20T16:27:09Z,5
pr,27154,2015-07-20T17:00:01Z,20
pr,27154,2015-07-20T17:00:01Z,20
pr,27155,2015-07-20T17:02:30Z,97
pr,27155,2015-07-20T17:02:30Z,97
pr,27156,2015-07-20T17:17:01Z,1
pr,27156,2015-07-20T17:17:01Z,1
pr,27157,2015-07-20T17:17:38Z,28
pr,27157,2015-07-20T17:17:38Z,28
pr,27158,2015-07-20T17:31:35Z,24
pr,27158,2015-07-20T17:31:35Z,24
pr,27159,2015-07-20T17:41:39Z,22
pr,27159,2015-07-20T17:41:39Z,22
pr,27160,2015-07-20T17:45:33Z,0
pr,27160,2015-07-20T17:45:33Z,0
pr,27163,2015-07-20T18:33:54Z,140
pr,27163,2015-07-20T18:33:54Z,140
pr,27164,2015-07-20T18:41:45Z,16
pr,27164,2015-07-20T18:41:45Z,16
pr,27166,2015-07-20T19:44:12Z,120
pr,27166,2015-07-20T19:44:12Z,120
pr,27167,2015-07-20T19:53:02Z,8
pr,27167,2015-07-20T19:53:02Z,8
pr,27168,2015-07-20T20:17:13Z,478
pr,27168,2015-07-20T20:17:13Z,478
pr,27169,2015-07-20T20:20:12Z,1533
pr,27170,2015-07-20T20:46:37Z,73
pr,27170,2015-07-20T20:46:37Z,73
pr,27171,2015-07-20T22:08:05Z,229
pr,27171,2015-07-20T22:08:05Z,229
pr,27172,2015-07-20T23:15:23Z,12
pr,27172,2015-07-20T23:15:23Z,12
pr,27173,2015-07-20T23:46:28Z,29
pr,27174,2015-07-21T00:13:27Z,42
pr,27175,2015-07-21T00:14:26Z,23
pr,27176,2015-07-21T02:32:40Z,519
pr,27177,2015-07-21T06:16:29Z,18
pr,27180,2015-07-21T08:47:22Z,97
pr,27182,2015-07-21T11:05:06Z,63
pr,27183,2015-07-21T11:44:10Z,13
pr,27184,2015-07-21T14:00:33Z,4
pr,27185,2015-07-21T14:20:21Z,759
pr,27186,2015-07-21T14:59:01Z,2
pr,27188,2015-07-21T15:41:52Z,14
pr,27191,2015-07-21T16:15:52Z,2
pr,27192,2015-07-21T16:31:32Z,3
pr,27193,2015-07-21T16:40:52Z,156
pr,27194,2015-07-21T17:18:09Z,269
pr,27197,2015-07-21T18:08:17Z,25
pr,27199,2015-07-21T19:04:39Z,738
pr,27201,2015-07-21T19:57:29Z,11
pr,27202,2015-07-21T20:59:47Z,1
pr,27203,2015-07-21T21:09:20Z,5
pr,27204,2015-07-21T21:13:27Z,22
pr,27205,2015-07-21T21:23:40Z,1
pr,27206,2015-07-21T23:00:24Z,906
pr,27207,2015-07-22T02:46:08Z,750
pr,27208,2015-07-22T04:33:13Z,93
pr,27209,2015-07-22T05:22:03Z,749
pr,27210,2015-07-22T09:19:09Z,667
pr,27212,2015-07-22T12:53:27Z,56
pr,27213,2015-07-22T13:19:59Z,4
pr,27215,2015-07-22T13:39:55Z,899
pr,27216,2015-07-22T14:28:39Z,748
pr,27217,2015-07-22T15:37:26Z,35
pr,27219,2015-07-22T16:56:53Z,4011
pr,27220,2015-07-22T17:00:35Z,39
pr,27221,2015-07-22T21:18:36Z,15
pr,27223,2015-07-22T22:20:35Z,6
pr,27224,2015-07-22T23:26:16Z,70
pr,27226,2015-07-23T00:49:30Z,0
pr,27227,2015-07-23T06:55:16Z,1
pr,27228,2015-07-23T07:34:43Z,230
pr,27229,2015-07-23T09:44:59Z,50
pr,27230,2015-07-23T10:28:27Z,156
pr,27232,2015-07-23T11:26:06Z,49
pr,27233,2015-07-23T11:56:16Z,37
pr,27234,2015-07-23T12:57:10Z,433
pr,27235,2015-07-23T13:43:57Z,3
pr,27236,2015-07-23T13:48:03Z,27
pr,27238,2015-07-23T16:57:18Z,8
pr,27239,2015-07-23T17:27:55Z,27
pr,27244,2015-07-23T19:50:56Z,24
pr,27246,2015-07-23T20:32:01Z,7
pr,27250,2015-07-23T23:48:02Z,94
pr,27251,2015-07-23T23:49:26Z,3
pr,27252,2015-07-24T01:16:44Z,177
pr,27253,2015-07-24T02:17:56Z,18
pr,27256,2015-07-24T11:32:19Z,6
pr,27258,2015-07-24T14:26:51Z,80
pr,27260,2015-07-24T16:06:59Z,97
pr,27261,2015-07-24T16:18:02Z,315
pr,27262,2015-07-24T16:59:33Z,16
pr,27265,2015-07-24T18:56:04Z,409
pr,27267,2015-07-24T20:16:22Z,4
pr,27270,2015-07-24T23:06:19Z,1192
pr,27272,2015-07-25T00:04:45Z,20
pr,27273,2015-07-25T04:44:57Z,2
pr,27274,2015-07-25T04:56:27Z,3
pr,27275,2015-07-25T05:06:38Z,37
pr,27276,2015-07-25T05:18:41Z,1
pr,27278,2015-07-25T07:07:06Z,1
pr,27280,2015-07-25T10:25:59Z,109
pr,27283,2015-07-25T18:27:13Z,63
pr,27284,2015-07-25T18:57:06Z,21
pr,27285,2015-07-25T19:15:43Z,146
pr,27285,2015-07-25T19:15:43Z,146
pr,27286,2015-07-25T19:27:27Z,4
pr,27286,2015-07-25T19:27:27Z,4
pr,27287,2015-07-25T21:38:52Z,35
pr,27287,2015-07-25T21:38:52Z,35
pr,27291,2015-07-25T23:43:55Z,52
pr,27291,2015-07-25T23:43:55Z,52
pr,27292,2015-07-26T00:40:42Z,300
pr,27294,2015-07-26T01:09:20Z,10
pr,27294,2015-07-26T01:09:20Z,10
pr,27295,2015-07-26T03:58:48Z,1
pr,27295,2015-07-26T03:58:48Z,1
pr,27296,2015-07-26T05:29:07Z,250
pr,27297,2015-07-26T09:16:33Z,22
pr,27297,2015-07-26T09:16:33Z,22
pr,27298,2015-07-26T10:53:56Z,308
pr,27298,2015-07-26T10:53:56Z,308
pr,27304,2015-07-26T17:24:06Z,1
pr,27304,2015-07-26T17:24:06Z,1
pr,27305,2015-07-26T17:43:54Z,210
pr,27305,2015-07-26T17:43:54Z,210
pr,27307,2015-07-26T19:13:28Z,3827
pr,27308,2015-07-26T21:46:22Z,25
pr,27308,2015-07-26T21:46:22Z,25
pr,27309,2015-07-26T22:36:22Z,34
pr,27309,2015-07-26T22:36:22Z,34
pr,27310,2015-07-26T22:38:13Z,3
pr,27310,2015-07-26T22:38:13Z,3
pr,27311,2015-07-26T22:38:53Z,25
pr,27313,2015-07-27T01:24:25Z,183
pr,27315,2015-07-27T02:22:49Z,18
pr,27317,2015-07-27T05:26:16Z,1
pr,27318,2015-07-27T06:29:44Z,17
pr,27319,2015-07-27T08:59:40Z,27
pr,27325,2015-07-27T14:19:32Z,2
pr,27326,2015-07-27T14:52:20Z,419
pr,27327,2015-07-27T15:43:12Z,1
pr,27330,2015-07-27T17:43:40Z,38
pr,27330,2015-07-27T17:43:40Z,38
pr,27331,2015-07-27T19:36:54Z,1384
pr,27334,2015-07-27T20:16:22Z,231
pr,27338,2015-07-27T23:09:00Z,149
pr,27339,2015-07-27T23:16:26Z,4
pr,27341,2015-07-28T02:20:51Z,0
pr,27342,2015-07-28T02:25:18Z,2
pr,27343,2015-07-28T03:04:41Z,0
pr,27345,2015-07-28T07:41:24Z,2
pr,27345,2015-07-28T07:41:24Z,2
pr,27346,2015-07-28T08:58:59Z,30
pr,27348,2015-07-28T13:18:02Z,18
pr,27349,2015-07-28T13:54:51Z,30
pr,27350,2015-07-28T14:05:38Z,5
pr,27351,2015-07-28T14:31:42Z,154
pr,27352,2015-07-28T14:56:05Z,23
pr,27352,2015-07-28T14:56:05Z,23
pr,27353,2015-07-28T16:24:35Z,17
pr,27353,2015-07-28T16:24:35Z,17
pr,27355,2015-07-28T17:23:10Z,1
pr,27355,2015-07-28T17:23:10Z,1
pr,27358,2015-07-28T17:57:02Z,5
pr,27358,2015-07-28T17:57:02Z,5
pr,27360,2015-07-28T18:12:11Z,127
pr,27360,2015-07-28T18:12:11Z,127
pr,27364,2015-07-28T22:18:53Z,119
pr,27365,2015-07-28T22:19:13Z,17
pr,27365,2015-07-28T22:19:13Z,17
pr,27368,2015-07-28T23:08:56Z,24
pr,27368,2015-07-28T23:08:56Z,24
pr,27369,2015-07-28T23:23:04Z,5
pr,27369,2015-07-28T23:23:04Z,5
pr,27370,2015-07-28T23:37:16Z,111
pr,27370,2015-07-28T23:37:16Z,111
pr,27371,2015-07-29T00:45:36Z,22
pr,27371,2015-07-29T00:45:36Z,22
pr,27373,2015-07-29T04:20:50Z,14
pr,27373,2015-07-29T04:20:50Z,14
pr,27374,2015-07-29T04:24:41Z,2
pr,27374,2015-07-29T04:24:41Z,2
pr,27375,2015-07-29T05:30:57Z,8
pr,27375,2015-07-29T05:30:57Z,8
pr,27378,2015-07-29T12:45:45Z,220
pr,27379,2015-07-29T13:49:06Z,1
pr,27379,2015-07-29T13:49:06Z,1
pr,27380,2015-07-29T14:30:37Z,652
pr,27380,2015-07-29T14:30:37Z,652
pr,27382,2015-07-29T19:03:37Z,40
pr,27382,2015-07-29T19:03:37Z,40
pr,27383,2015-07-29T20:13:54Z,97
pr,27383,2015-07-29T20:13:54Z,97
pr,27385,2015-07-29T20:34:11Z,2
pr,27385,2015-07-29T20:34:11Z,2
pr,27386,2015-07-29T20:39:44Z,8
pr,27387,2015-07-29T20:57:15Z,61
pr,27388,2015-07-29T21:16:16Z,48
pr,27390,2015-07-29T21:54:19Z,83
pr,27392,2015-07-29T23:34:26Z,6
pr,27393,2015-07-30T01:43:05Z,500
pr,27397,2015-07-30T08:29:22Z,21
pr,27398,2015-07-30T08:45:15Z,3
pr,27399,2015-07-30T15:54:54Z,19
pr,27400,2015-07-30T16:51:52Z,1253
pr,27405,2015-07-30T21:32:53Z,14
pr,27406,2015-07-30T21:33:54Z,2
pr,27407,2015-07-30T21:34:22Z,14
pr,27410,2015-07-30T22:32:37Z,4
pr,27411,2015-07-30T22:39:54Z,8
pr,27413,2015-07-31T01:12:42Z,124
pr,27414,2015-07-31T01:49:10Z,237
pr,27416,2015-07-31T02:25:13Z,330
pr,27417,2015-07-31T02:56:00Z,36
pr,27418,2015-07-31T03:22:04Z,2
pr,27419,2015-07-31T03:40:40Z,6
pr,27421,2015-07-31T05:56:05Z,24
pr,27423,2015-07-31T07:33:39Z,15
pr,27424,2015-07-31T08:11:34Z,1
pr,27426,2015-07-31T08:31:20Z,1
pr,27431,2015-07-31T10:56:05Z,8
pr,27432,2015-07-31T12:28:45Z,19
pr,27434,2015-07-31T14:56:05Z,2
pr,27436,2015-07-31T15:56:52Z,4
pr,27437,2015-07-31T16:08:43Z,36
pr,27439,2015-07-31T17:44:33Z,189
pr,27440,2015-07-31T18:52:21Z,2
pr,27441,2015-07-31T19:00:15Z,1
pr,27444,2015-07-31T21:20:19Z,45
pr,27447,2015-08-01T00:21:57Z,0
pr,27451,2015-08-01T05:23:11Z,159
pr,27453,2015-08-01T07:01:24Z,114
pr,27458,2015-08-01T18:33:02Z,260
pr,27459,2015-08-01T18:57:20Z,2
pr,27460,2015-08-01T20:08:29Z,38
pr,27461,2015-08-01T21:40:04Z,24
pr,27464,2015-08-02T10:32:22Z,1
pr,27469,2015-08-02T12:15:05Z,3
pr,27470,2015-08-02T14:52:15Z,57
pr,27473,2015-08-02T18:08:34Z,6
pr,27474,2015-08-02T18:45:56Z,200
pr,27475,2015-08-02T19:35:54Z,22
pr,27476,2015-08-02T21:03:53Z,7
pr,27483,2015-08-03T02:39:37Z,81
pr,27488,2015-08-03T05:07:15Z,74
pr,27490,2015-08-03T08:31:11Z,2
